Battery ID,Battery Formula,Working Ion,Formula Charge,Formula Discharge,Max Delta Volume,Average Voltage,Gravimetric Capacity,Volumetric Capacity,Gravimetric Energy,Volumetric Energy,Atomic Fraction Charge,Atomic Fraction Discharge,Stability Charge,Stability Discharge,Steps,Max Voltage Step
mp-17461_Na,Na0-1TiP2O7,Na,TiP2O7,NaTiP2O7,0.03764788730201829,1.7731422715517238,109.48313289533192,323.5827372063427,194.1291709586281,573.758229684979,0.0,0.09090909090909091,0.01246510699999881,0.05884317875757894,1,0.0
mp-540093_Na,Na0-1CoPO4,Na,CoPO4,NaCoPO4,0.024417398488017605,3.960957919051726,151.51125369018754,443.2614753675713,600.1297001296034,1755.740051067733,0.0,0.14285714285714285,0.012940566666694409,0.0,1,0.0
mp-25359_Na,Na0-1Mo3P3O16,Na,Mo3P3O16,NaMo3P3O16,0.008132896886684948,4.099200366551717,40.62545022730656,140.38521052141985,166.53186046310356,575.4671064278442,0.0,0.043478260869565216,0.018285940000000167,0.0,1,0.0
mp-560506_Na,Na0-1TiP2O7,Na,TiP2O7,NaTiP2O7,0.03567805743075669,1.620052679051714,109.48313289533192,315.7446235020144,177.3684427580573,511.5229232006132,0.0,0.09090909090909091,0.0,0.06142849898485192,1,0.0
mp-26048_Na,Na0-1Mo2(PO4)3,Na,Mo2(PO4)3,NaMo2(PO4)3,0.016526202005504365,3.008921911551713,53.626144306619445,176.10250031145765,161.3568806362214,529.8786718661873,0.0,0.05555555555555555,0.0,0.007146244722207484,1,0.0
mp-1013874_Na,Na0-1Ti3P3O13,Na,Ti3P3O13,NaTi3P3O13,0.0032635241289875605,2.085293196551735,57.32884961509454,174.92259976302688,119.54746006849419,364.7649072089821,0.0,0.05,0.03192313711404182,0.05554472728332627,1,0.0
mp-25270_Na,Na0-1Co2P3O10,Na,Co2P3O10,NaCo2P3O10,0.04713008186547318,4.302846381551721,68.06354667567655,241.11121322822564,292.86698552901146,1037.464511390616,0.0,0.0625,0.01950572466666678,0.009481660208335185,1,0.0
mp-504098_Na,Na0-1CoPO4,Na,CoPO4,NaCoPO4,0.17018774261670933,3.877459321551722,151.51125369018754,550.3854875532244,587.4787229410055,2134.097339160039,0.0,0.14285714285714285,0.08621136541669383,0.07473191285714353,1,0.0
mp-25304_Na,Na0-1NiPO4,Na,NiPO4,NaNiPO4,0.23676253408858505,4.420447996551726,151.71691861604813,583.5207993201111,670.6567489393112,2579.423348300847,0.0,0.14285714285714285,0.1209497991666657,0.03169575178571371,1,0.0
mp-18245_Na,Na0-1CoPO4,Na,CoPO4,NaCoPO4,0.14958380567298657,4.456061781551721,151.51125369018754,568.3442253303157,675.1435070438318,2532.5769812600392,0.0,0.14285714285714285,0.1349251554166937,0.03382909571428616,1,0.0
mp-25992_Na,Na0-2Ni3(P2O7)2,Na,Ni3(P2O7)2,Na2Ni3(P2O7)2,0.062252860454384384,4.59850816155171,94.04913085642455,330.19333768581606,432.48569583011306,1518.396758238225,0.0,0.08695652173913043,0.06039561583333253,0.0077167276630447645,1,0.0
mp-25269_Na,Na0-1Ni2P3O10,Na,Ni2P3O10,NaNi2P3O10,0.04529864470521594,4.774255881551728,68.1465450798183,248.14769167132349,325.34904365475245,1184.720576455301,0.0,0.0625,0.054455641500001484,0.005979706523438821,1,0.0
mp-25294_Na,Na0-1VP2O7,Na,VP2O7,NaVP2O7,0.06955595922651603,3.586303236551732,108.12516438539889,317.24722378284815,387.7696269880441,1137.7447454394799,0.0,0.09090909090909091,0.001825057000001351,0.0,1,0.0
mp-705562_Na,Na0-3Mo4P5O24,Na,Mo4P5O24,Na3Mo4P5O24,0.009389674813241822,3.616627704885051,81.08689361220995,268.76610806000286,293.26110594098515,972.0269525439357,0.0,0.08333333333333333,0.0070572862879370035,0.0,1,0.0
mp-6761_Na,Na0-3Ti2(PO4)3,Na,Ti2(PO4)3,Na3Ti2(PO4)3,0.11736521599758754,2.311115913218395,178.82858745608107,514.1631548909689,413.2935942081164,1188.2906492590928,0.0,0.15,0.013037193112749534,0.05702171817332591,2,3.9062250949999964
mp-26646_Na,Na0-2CoP2O7,Na,CoP2O7,Na2CoP2O7,0.048271376324257265,4.392705956551719,192.22448585035426,594.697864623593,844.3856439899428,2612.3328522806446,0.0,0.16666666666666666,0.08033857925001264,0.026579592604167424,1,0.0
mp-562436_Na,Na0-1CoPO4,Na,CoPO4,NaCoPO4,0.03244445825765352,4.285361037801724,151.51125369018754,543.6815480200909,649.2804233524224,2329.8717228570245,0.0,0.14285714285714285,0.10157518291669376,0.029629225535714454,1,0.0
mp-1044234_Na,Na0-1Ni2P2O9,Na,Ni2P2O9,NaNi2P2O9,0.04153634958900798,5.233230026551727,77.38964619993756,268.9747159839403,404.997820237728,1407.6065600703791,0.0,0.07142857142857142,0.22569604403846188,0.12338640696428982,1,0.0
mp-1012791_Na,Na0-1V3P3O13,Na,V3P3O13,NaV3P3O13,0.009142184755865701,4.892302771551702,56.21967852411358,176.90301377977352,275.04368905926657,865.4631046106348,0.0,0.05,0.07125284236841267,0.007409504750015117,1,0.0
mp-19000_Na,Na0-1VPO5,Na,VPO5,NaVPO5,0.16840565989719303,3.422399809051729,144.9496306764634,418.30250152442824,496.075588349247,1431.5984013430639,0.0,0.125,0.014684577500000628,0.03018660187499922,1,0.0
mp-17479_Na,Na0-1VP2O7,Na,VP2O7,NaVP2O7,0.045256791319093326,3.6073974240517295,108.12516438539889,327.56479151377545,390.05043947905773,1181.6563851168353,0.0,0.09090909090909091,0.004769900000001215,0.0007594765909102463,1,0.0
mp-26314_Na,Na0-4Ni5(P3O11)2,Na,Ni5(P3O11)2,Na4Ni5(P3O11)2,0.07812528318911949,4.733145381551726,116.11729417209374,407.1926256165076,549.6000346289286,1927.3018953386938,0.0,0.10810810810810811,0.08243015977272705,0.0,1,0.0
mp-19287_Na,Na0-1V(SiO3)2,Na,V(SiO3)2,NaV(SiO3)2,0.0518796855861976,3.0320668765517276,118.538871682491,397.87174289457397,359.41778641229655,1206.3737327465428,0.0,0.1,0.06761271083333753,0.0,1,0.0
mp-21966_Na,Na0-1Ni4(PO4)3,Na,Ni4(PO4)3,NaNi4(PO4)3,0.008492630788864197,4.56608707905173,49.38749690925596,187.5047765073038,225.5076115040609,856.1631372704823,0.0,0.05,0.051322082105261124,0.016282597250006248,1,0.0
mp-504165_Na,Na0-1NiPO4,Na,NiPO4,NaNiPO4,0.14876111906167933,4.375457411551725,151.71691861604813,564.1668778943091,663.8309160163777,2468.488147234652,0.0,0.14285714285714285,0.10722338249999908,0.026357478214285912,1,0.0
mp-1355355_Na,Na0-2CoP2O7,Na,CoP2O7,Na2CoP2O7,0.04827140269330288,2.3111032490517225,192.22448585035426,594.6978201049445,444.2506337960506,1374.4080642485142,0.0,0.16666666666666666,2.5791789617500136,2.4558803626041676,1,0.0
mp-1094113_Na,Na0-1V2P2O9,Na,V2P2O9,NaV2P2O9,0.027417805124064776,4.149546079051721,81.0165494051057,255.48307387418805,336.1819049222564,1060.138787458718,0.0,0.07142857142857142,0.03560440134616272,0.0,1,0.0
mp-19482_Na,Na1-2V(PO4)2,Na,NaV(PO4)2,Na2V(PO4)2,0.03272350112779332,3.869038251551732,93.4293021404477,265.9051977545223,361.4815437971763,1028.7973813986746,0.08333333333333333,0.15384615384615385,0.031702023611107855,0.005575893333329418,1,0.0
mp-26104_Na,Na0-3V2(PO4)3,Na,V2(PO4)3,Na3V2(PO4)3,0.11860639617781166,3.3489169982183884,176.415910700775,536.8537745706377,590.8022421020027,1797.8787312173115,0.0,0.15,0.014576926617646535,0.0,1,0.0
mp-25265_Na,Na0-1VPO5,Na,VPO5,NaVPO5,0.07368122689831402,3.337510494051724,144.9496306764634,470.1085959460307,483.77091349161833,1568.992372313799,0.0,0.125,0.0,0.027948760937499983,1,0.0
mp-19470_Na,Na0-4Ni7(PO4)6,Na,Ni7(PO4)6,Na4Ni7(PO4)6,0.0007451242471774311,4.37764028905173,99.94575973892462,374.26744502370525,437.5265845530007,1638.4082462162253,0.0,0.0975609756097561,0.059097808108111494,0.008354526829268849,1,0.0
mp-19291_Na,Na0-1VPO5,Na,VPO5,NaVPO5,0.02886554675280295,3.6009086890517175,144.9496306764634,485.01800760910527,521.9503845777144,1746.5055579461791,0.0,0.125,0.005686872500000106,0.0,1,0.0
mp-562546_Na,Na0-4Co3P4O15,Na,Co3P4O15,Na4Co3P4O15,0.07264337634948226,4.444808633426728,169.45676280312333,556.1056588439856,753.2028822998678,2471.7832335272055,0.0,0.15384615384615385,0.17036374227271,0.07832223331729526,1,0.0
mp-556692_Na,Na0.33-0.67FePO4,Na,NaFe3(PO4)3,Na2Fe3(PO4)3,0.03953982035189507,3.751246721551734,53.771954146942406,195.66668442466136,201.71186670514786,733.9940084649087,0.05263157894736842,0.1,0.05501050982456146,0.009357669208324815,1,0.0
mp-510351_Na,Na0-1Fe7(PO4)6,Na,Fe7(PO4)6,NaFe7(PO4)6,0.013295017242756835,2.7513463865517487,27.244671821694524,102.55962076170026,74.95952936940748,282.1770419888217,0.0,0.02631578947368421,0.000786190135134035,0.009574734649120842,1,0.0
mp-20361_Na,Na0-1FePO4,Na,FePO4,NaFePO4,0.1777039471388655,3.0037115215517254,154.2033123226646,532.964026779715,463.1822658850268,1600.8701878108322,0.0,0.14285714285714285,0.02410471875000031,0.004873887142856859,1,0.0
mp-25246_Na,Na0-1FeP2O7,Na,FeP2O7,NaFeP2O7,0.005938638148701658,6.1668198415517175,106.02770516065303,320.7735797353703,653.8537559389105,1978.1528761576533,0.0,0.09090909090909091,0.1727841191666597,0.0,1,0.0
mp-25310_Na,Na0-1Fe(PO3)3,Na,Fe(PO3)3,NaFe(PO3)3,0.08153824301799983,3.273735689051709,84.88179104995677,258.15838626591966,277.8805487108734,845.1423225467377,0.0,0.07142857142857142,0.015117229102563634,0.00982392988091263,1,0.0
mp-25303_Na,Na0-1FePO4,Na,FePO4,NaFePO4,0.19672516026802223,3.014150026551721,154.2033123226646,551.599128951857,464.7919179317229,1662.602529176146,0.0,0.14285714285714285,0.02691815416666632,0.005794188214284901,1,0.0
mp-19226_Na,Na0-1FePO4,Na,FePO4,NaFePO4,0.1695557027321588,3.072423191551724,154.2033123226646,551.7892419612288,473.77783299424846,1695.330063850425,0.0,0.14285714285714285,0.029870462083334104,0.0,1,0.0
mp-760263_Na,Na0-8Fe7(PO4)8,Na,Fe7(PO4)8,Na8Fe7(PO4)8,0.11418243785777138,2.0673440740517215,160.65577586427503,536.2430291135925,332.1307661951906,1108.5988484895302,0.0,0.14545454545454545,0.09030250535460915,0.2577324468636286,1,0.0
mp-1040459_Na,Na0-1Fe3P3O13,Na,Fe3P3O13,NaFe3P3O13,0.0019866478008050414,5.137525716551696,54.5368230035197,177.98495828642973,280.1843306796106,914.4023003559137,0.0,0.05,0.10041705421052516,0.03333169054165541,1,0.0
mp-18774_Na,Na0-1FeP2O7,Na,FeP2O7,NaFeP2O7,0.013703893453999694,4.957626966551718,106.02770516065303,331.2202176000085,525.6458103060482,1642.06628264093,0.0,0.09090909090909091,0.05358312066666038,0.001562080909091712,1,0.0
mp-560780_Na,Na0-4Ni3P4O15,Na,Ni3P4O15,Na4Ni3P4O15,0.02866075874323437,5.320454675301722,169.6496727063401,565.8337750791407,902.6133943138542,3010.4929540634366,0.0,0.15384615384615385,0.24401676715909382,0.0,1,0.0
mp-558049_Na,Na1-2V3P2O13,Na,NaV3P2O13,Na2V3P2O13,0.03341855431977203,3.6954864315517035,57.177253941450054,164.6726625778062,211.29776613401484,608.5455902037747,0.05263157894736842,0.1,0.0,0.0,1,0.0
mp-31829_Na,Na0-3Fe3(PO4)4,Na,Fe3(PO4)4,Na3Fe3(PO4)4,0.010094574705725279,4.975958633218391,130.44415919359105,387.68981789769236,649.0847400922635,1929.1284963788883,0.0,0.11538461538461539,0.1135795652898528,0.0,1,0.0
mp-557716_Na,Na0-1Ni(PO3)3,Na,Ni(PO3)3,NaNi(PO3)3,0.029256726094191388,4.851553559051727,84.12291468287461,237.55120341611635,408.12682612750507,1152.49238639048,0.0,0.07142857142857142,0.058861207115397995,0.030322945684519986,1,0.0
mp-683773_Na,Na0-1CoPO4,Na,CoPO4,NaCoPO4,0.05019459441281948,3.762495864468388,151.51125369018754,485.96047767018075,570.0604654297514,1828.4242875291375,0.0,0.14285714285714285,0.02470750819447254,0.038437671964286935,1,0.0
mp-705395_Na,Na0-4Fe3P4O15,Na,Fe3P4O15,Na4Fe3P4O15,0.09495773585093703,2.399544355926725,171.97520463267662,540.429325374118,412.6621316356828,1296.7841374787524,0.0,0.15384615384615385,0.0849365747348454,0.1940333704166619,1,0.0
mp-27102_Na,Na0-7Fe4P9O32,Na,Fe4P9O32,Na7Fe4P9O32,0.030861378610083534,5.024058592266007,159.66119073650506,470.7579371560492,802.14717717116,2365.1154590462697,0.0,0.1346153846153846,0.133942903296294,0.0027025831850959747,1,0.0
mp-26412_Na,Na0-3Fe2(PO4)3,Na,Fe2(PO4)3,Na3Fe2(PO4)3,0.09448903200368708,4.315440844051721,172.69982456025753,526.3307339881011,745.2758766679018,2271.3491469319724,0.0,0.15,0.1026383748039219,0.040117358125012714,1,0.0
mp-18493_Na,Na0-4Fe2(PO4)3,Na,Fe2(PO4)3,Na4Fe2(PO4)3,0.03693740543865531,3.956551765301722,219.4310432592394,700.5856768559169,868.1902815693422,2771.9034965093797,0.0,0.19047619047619047,0.09609930098039321,0.01870334392856421,2,2.2885661983333323
mp-26124_Na,Na0-3V2(PO4)3,Na,V2(PO4)3,Na3V2(PO4)3,0.16866645541179648,3.1251275523850603,176.415910700775,525.9763531119893,551.3222232100943,1643.7431930132914,0.0,0.15,0.016242477352941265,0.03498413500001263,3,0.5698404549999907
mp-26980_Na,Na0-1MnPO4,Na,MnPO4,NaMnPO4,0.17384450933898443,3.3870736265517287,155.01219683059955,515.2337385917522,525.0377236787692,1745.1346074937715,0.0,0.14285714285714285,0.002636648750002024,0.0,1,0.0
mp-553997_Na,Na0-2Mn(PO3)5,Na,Mn(PO3)5,Na2Mn(PO3)5,0.032649624134923005,5.518748891551727,108.11901265974251,281.5638552065249,596.6816812716211,1553.8802138220403,0.0,0.08695652173913043,0.06713447230158298,0.0,1,0.0
mp-1040954_Na,Na0-1Mn2P2O9,Na,Mn2P2O9,NaMn2P2O9,0.028651339338013226,4.670379339051724,79.10522321787923,262.52029395226833,369.4514001278579,1226.0693569564594,0.0,0.07142857142857142,0.05227550019231941,0.0,1,0.0
mp-17967_Na,Na0-1MnPO4,Na,MnPO4,NaMnPO4,0.2058817175133345,3.2973436990517264,155.01219683059955,535.1125055301834,511.1284904955434,1764.4498483937323,0.0,0.14285714285714285,0.0,0.010558576428571165,1,0.0
mp-584094_Na,Na0-1MnP2O7,Na,MnP2O7,NaMnP2O7,0.050200433153803514,4.993953421551726,106.4094970483249,338.54364661429804,531.4040718700804,1690.6712023540722,0.0,0.09090909090909091,0.10195762124999241,0.004317997121216166,1,0.0
mp-697730_Na,Na0-6Mn3(PO4)4,Na,Mn3(PO4)4,Na6Mn3(PO4)4,0.14024297968184074,3.4698757748850575,235.5697164078063,716.5236031397538,817.3976522599902,2486.247892667987,0.0,0.20689655172413793,0.09457306967390977,0.08580113905172304,1,0.0
mp-768444_Na,Na0-0.67MnPO4,Na,MnPO4,Na2Mn3(PO4)3,0.0783308078256244,3.672976751551715,108.13420055862515,378.20080190047395,397.17440469946064,1389.1227527986564,0.0,0.1,0.024829921666668753,0.0,1,0.0
mp-25237_Na,Na0-1Mn(PO3)3,Na,Mn(PO3)3,NaMn(PO3)3,0.10013221101446135,3.9550101090517162,85.12630591473967,253.05754593872723,336.6754004390243,1000.8451523594853,0.0,0.07142857142857142,0.01071582006410221,0.0050019159523770895,1,0.0
mp-1012742_Na,Na0-1Mn3P3O13,Na,Mn3P3O13,NaMn3P3O13,0.023207276062370497,4.73886272155173,54.840449057907605,182.15514649126862,259.88135967367504,863.2082332462672,0.0,0.05,0.03988381842105504,0.0004863832499939491,1,0.0
mp-585266_Na,Na0-2MnP2O7,Na,MnP2O7,Na2MnP2O7,0.12310117866297698,4.0587787290517205,195.018501417946,566.7983177459186,791.536945326702,2300.5089557294327,0.0,0.16666666666666666,0.07262263749999232,0.0004909572685258823,1,0.0
mp-16381_Na,Na0-1Mn6P7O24,Na,Mn6P7O24,NaMn6P7O24,0.02213428090475622,3.74722532655176,28.110887013579315,95.21962744243122,105.33782776911939,356.8093995371013,0.0,0.02631578947368421,0.0034517354052301386,0.0,1,0.0
mp-758775_Cs,Cs0-1MnH4(OF2)2,Cs,MnH4(OF2)2,CsMnH4(OF2)2,0.23536365942026372,4.877225255431035,89.37769507522168,274.67474876450615,435.9151516930852,1339.6506217034237,0.0,0.08333333333333333,0.015703252954546443,0.0,1,0.0
mp-24220_Cs,Cs0-2FeH12(SO7)2,Cs,FeH12(SO7)2,Cs2FeH12(SO7)2,0.11571450347305601,4.38644807543104,86.19602543655776,234.30550782357614,378.09438988599373,1027.7689438556179,0.0,0.06451612903225806,0.02508418366376297,0.0,1,0.0
mp-542420_Cs,Cs0-2NiH12(SO7)2,Cs,NiH12(SO7)2,Cs2NiH12(SO7)2,0.006007015778350944,5.13885194043103,85.80301689895693,241.06200674676685,440.92899988604125,1238.781961134821,0.0,0.06451612903225806,0.0514001446551724,0.0,1,0.0
mp-1040836_Ca,Ca0-1LaCrCoO6,Ca,LaCrCoO6,CaLaCrCoO6,0.039315025144392335,3.445836379999999,138.9004645451418,759.3385652146436,478.6282739285496,2616.5564527536208,0.0,0.1,0.17254818694444118,0.11886325075000048,1,0.0
mp-1043757_Ca,Ca0-1TiBi(PO4)3,Ca,TiBi(PO4)3,CaTiBi(PO4)3,0.06085468834094776,3.8911651950000157,92.12671807345812,336.6694520017173,358.48027889701916,1310.0364538488107,0.0,0.05555555555555555,0.07265086220587591,0.09871232336111202,1,0.0
mp-1043887_Ca,Ca0-1LaFeBiO6,Ca,LaFeBiO6,CaLaFeBiO6,0.031554056409867526,5.0068211775,99.30055386589274,644.8439376914955,497.18011603323123,3228.61828341627,0.0,0.1,0.4050318205555552,0.05734653075000118,1,0.0
mp-1043741_Ca,Ca0-1NiBiP2O9,Ca,NiBiP2O9,CaNiBiP2O9,0.0066624658708573925,4.633728616249999,104.34805588770755,464.96713523585987,483.52057261692465,2154.531520158187,0.0,0.07142857142857142,0.16634681057692458,0.06357499817212275,1,0.0
mp-555641_Ca,Ca0-1Nb2Te4Cl10O,Ca,Nb2Te4Cl10O,CaNb2Te4Cl10O,0.13581055011869947,2.2922212600000007,48.42969456820138,148.94689424792966,111.01157550453775,341.4192376060762,0.0,0.05555555555555555,0.007753264620097511,0.06710446925925773,1,0.0
mp-1043895_Ca,Ca0-1LaCrFeO6,Ca,LaCrFeO6,CaLaCrFeO6,0.044954171445809266,4.221207612499998,140.02096669554905,758.2972089838466,591.0575705248604,3200.9299511001154,0.0,0.1,0.24107408583333179,0.027541893916666282,1,0.0
mp-1040852_Ca,Ca0-1LaCrSnO6,Ca,LaCrSnO6,CaLaCrSnO6,0.06701416831681661,3.5412989749999992,120.27069708011625,697.5811788949848,425.9144962923511,2470.3435138001005,0.0,0.1,0.2682158236111203,0.17567247508333317,1,0.0
mp-1044314_Ca,Ca0-1TiCr(PO4)3,Ca,TiCr(PO4)3,CaTiCr(PO4)3,0.01579898204047181,4.70352962499999,126.16760735675186,376.91409351642693,593.433078917849,1772.8266049345307,0.0,0.05555555555555555,0.04900895397057781,0.0,1,0.0
mp-1044071_Ca,Ca0-1CrNiP2O9,Ca,CrNiP2O9,CaCrNiP2O9,0.01110406712621037,4.906288620000001,150.27058056254683,517.246781033621,737.2708393348167,2537.761995516887,0.0,0.07142857142857142,0.10925496596154094,2.3468690542038928e-05,1,0.0
mp-1212369_Ca,Ca0-1Ho2Cu(SiO3)4,Ca,Ho2Cu(SiO3)4,CaHo2Cu(SiO3)4,0.14882471402596154,0.1673892850000014,72.65051499690463,327.72311860371934,12.160917760213744,54.85733850104723,0.0,0.05,0.01796005184210614,0.277975432666671,1,0.0
mp-1213434_Ca,Ca0-1CuP4(RuO7)2,Ca,CuP4(RuO7)2,CaCuP4(RuO7)2,0.0553570730219628,1.9513872800000083,82.00552153468955,318.2290034485642,160.02453161255994,620.9880294566069,0.0,0.045454545454545456,0.010727620238095703,0.14617315352272797,1,0.0
mp-39159_Ca,Ca0-1LaTiCrO6,Ca,LaTiCrO6,CaLaTiCrO6,0.06173669045931063,4.05269066125,143.00111401509753,749.8641559089506,579.5392793173322,3038.9674618583176,0.0,0.1,0.16917454222223327,0.0,2,0.34116175750000366
mp-1208179_Ca,Ca0-1TiH6(OF3)2,Ca,TiH6(OF3)2,CaTiH6(OF3)2,0.4399018052114816,1.1481960599999992,223.36255944269217,406.56368329851915,256.46401070361475,466.8148193024472,0.0,0.0625,0.01947348683334571,0.22245878968749988,1,0.0
mp-1043864_Ca,Ca0-1LaFeSbO6,Ca,LaFeSbO6,CaLaFeSbO6,0.04726609423932504,3.7499656099999994,118.437371295085,684.2382952656365,444.13606929536985,2565.870076291162,0.0,0.1,0.1865343080555535,0.0,1,0.0
mp-1043924_Ca,Ca0-1LaVFeO6,Ca,LaVFeO6,CaLaVFeO6,0.025394401040570225,3.7550628650000024,140.40776376066802,747.5469237468766,527.2399796553775,2807.0856932068846,0.0,0.1,0.24834839583333057,0.011954370357143418,1,0.0
mp-1043944_Ca,Ca0-1LaFeMoO6,Ca,LaFeMoO6,CaLaFeMoO6,0.05001178984134347,2.759129329999996,125.60303356442573,704.9573085488903,346.55501384458097,1945.0683864151001,0.0,0.1,0.12035649060184639,0.02282095425000108,1,0.0
mp-40066_Ca,Ca0.5-1LaMnFeO6,Ca,CaLa2Mn2(FeO6)2,CaLaMnFeO6,0.011635746309808015,4.38352936,69.47656216607521,381.63590884267904,304.5525500868559,1672.9122112421671,0.05263157894736842,0.1,0.16384981064912907,0.057458161166655586,1,0.0
mp-1043970_Ca,Ca0-1LaTaFeO6,Ca,LaTaFeO6,CaLaTaFeO6,0.044056092755640375,3.574597713749997,104.73977422738469,688.9080725038987,374.40255749190015,2462.5692209563535,0.0,0.1,0.1631716255555542,0.0,1,0.0
mp-40206_Ca,Ca1.5-2Nd2Nb3FeO14,Ca,Ca3Nd4Nb6(FeO14)2,Ca2Nd2Nb3FeO14,0.002228734760532536,4.881421875000018,28.905958029276416,151.88883481491837,141.1021758419423,741.4334808338068,0.06976744186046512,0.09090909090909091,0.09351038828487646,0.028885085454549042,1,0.0
mp-1043919_Ca,Ca0-1LaFeWO6,Ca,LaFeWO6,CaLaFeWO6,0.08129546245050379,2.543917697500002,104.15119705125352,683.2468867751327,264.9520733944939,1738.1238470290402,0.0,0.1,0.07863826250000905,0.03448286724999683,1,0.0
mp-1223010_Ca,Ca0-0.5LaFeTeO6,Ca,LaFeTeO6,CaLa2Fe2(TeO6)2,0.12439244006105321,0.929467647499993,61.136735874639136,315.69774408543674,56.82461806922927,293.43083951614574,0.0,0.05263157894736842,0.0,0.178864095289466,1,0.0
mp-39160_Ca,Ca0.5-1TiFe(PO4)3,Ca,CaTi2Fe2(PO4)6,CaTiFe(PO4)3,0.001674992507827211,4.877429975000001,62.517438066507935,187.22185873884845,304.9244263857919,913.1615057880754,0.02857142857142857,0.05555555555555555,0.0354557280714225,0.0,1,0.0
mp-1043130_Ca,Ca0-1FeNiP2O9,Ca,FeNiP2O9,CaFeNiP2O9,0.004701279930124036,5.092517453750001,148.66646805645283,519.1942216989243,757.086583364853,2644.005635887919,0.0,0.07142857142857142,0.18685079903843782,0.02955819400794013,1,0.0
mp-695492_Ca,Ca0-2Fe3Sb(PO4)6,Ca,Fe3Sb(PO4)6,Ca2Fe3Sb(PO4)6,0.009757757068513895,4.877408432499993,114.13638008514849,370.7469560849119,556.6897426823275,1808.284329932254,0.0,0.05555555555555555,0.06574333500001384,0.001664927864580612,1,0.0
mp-767722_Ca,Ca0-1VFe(P2O7)2,Ca,VFe(P2O7)2,CaVFe(P2O7)2,0.030222423765040363,3.6794235375000026,108.34328026809911,323.09797643377425,398.64081554840345,1188.8142994090501,0.0,0.047619047619047616,0.010630669541663806,0.012691802704054567,1,0.0
mp-1223132_Ca,Ca0-1La4Ni3WO12,Ca,La4Ni3WO12,CaLa4Ni3WO12,0.13768013548544888,-1.9023073000000013,46.70822646285372,312.5424839565166,-88.85340017033988,-594.5518487906148,0.0,0.047619047619047616,0.15858442737499523,0.543824694047613,1,0.0
mp-41742_Ca,Ca0.5-1NdTiMnO6,Ca,CaNd2Ti2Mn2O12,CaNdTiMnO6,0.060273131184172435,3.2927605049999924,69.95557543212934,374.4634251379684,230.34695588746325,1233.0183768613235,0.05263157894736842,0.1,0.07066744203947017,0.02372264825000059,1,0.0
mp-40866_Ca,Ca0.5-1LaTiMnO6,Ca,CaLa2Ti2Mn2O12,CaLaTiMnO6,0.06087170834291378,3.2401841399999993,70.94375683413375,368.746365405439,229.87083572597675,1194.806124869348,0.05263157894736842,0.1,0.13219642939912468,0.0855198064761975,1,0.0
mp-1043125_Ca,Ca0-1MnNiP2O9,Ca,MnNiP2O9,CaMnNiP2O9,0.012842131784485789,4.945968158749994,149.04136923347548,525.123841210658,737.1538665652707,2597.2457980284025,0.0,0.07142857142857142,0.12995793961538737,0.02228395172619191,1,0.0
mp-39207_Ca,Ca2-3La5Mn7NiO24,Ca,Ca2La5Mn7NiO24,Ca3La5Mn7NiO24,0.02233867689653324,3.724356770000002,32.64478971571517,188.15686179948136,121.58084358295024,700.7632820648532,0.05128205128205128,0.075,0.1579402886752117,0.13116774754166727,2,0.16921768000003112
mp-1044323_Ca,Ca0-1TiMo(PO4)3,Ca,TiMo(PO4)3,CaTiMo(PO4)3,0.034806287937184655,3.1578753399999924,114.34101279525059,359.57967171132435,361.0746646567454,1135.507778062484,0.0,0.05555555555555555,0.0,0.0,1,0.0
mp-1043472_Ca,Ca0-1NiMoP2O9,Ca,NiMoP2O9,CaNiMoP2O9,0.007626893598202011,3.6804353800000014,133.78882021446486,487.5139016647647,492.40110736577583,1794.2634119288416,0.0,0.07142857142857142,0.042673031923105675,0.0016896333332976354,1,0.0
mp-1043461_Ca,Ca0-1NiSbP2O9,Ca,NiSbP2O9,CaNiSbP2O9,0.025494325212869207,3.811423081250001,125.68883945707209,489.3429003082031,479.05334376221043,1865.0928248805037,0.0,0.07142857142857142,0.08264586461539558,0.07494393821429934,1,0.0
mp-1043092_Ca,Ca0-1TiNiP2O9,Ca,TiNiP2O9,CaTiNiP2O9,0.020112607284100026,5.036568841250005,152.0304118974189,510.7774227619778,765.711635484944,2572.5656522969584,0.0,0.07142857142857142,0.12887700769230115,0.0,1,0.0
mp-1043703_Ca,Ca0-1TiSb(PO4)3,Ca,TiSb(PO4)3,CaTiSb(PO4)3,0.10126661376807888,2.4571777449999983,108.37220764005816,343.55620993069124,266.2897767896697,844.1786731982419,0.0,0.05555555555555555,0.0,0.0899604727951333,1,0.0
mp-1043455_Ca,Ca0-1NiSnP2O9,Ca,NiSnP2O9,CaNiSnP2O9,0.01510556844971056,5.416001824999998,126.594200020705,484.06799078531975,685.634418346553,2621.713121517374,0.0,0.07142857142857142,0.21902954980770595,0.017821625261910334,1,0.0
mp-1044237_Ca,Ca0-1TiV(PO4)3,Ca,TiV(PO4)3,CaTiV(PO4)3,0.03477813492405679,3.4902481550000055,126.48156718388253,373.82377361097423,441.4520565050552,1304.7377361408426,0.0,0.05555555555555555,0.014028971470587237,0.020065196666678276,1,0.0
